"","GSM711956"
"8031720",4.6405
"8031726",4.132
"8031732",4.82309
"8031737",5.22593
"8031744",4.25818
"8031748",4.11031
"8031750",4.98854
"8031759",4.80906
"8031762",3.93295
"8031768",3.23438
"8031778",3.11805
"8031784",5.9779
"8031792",5.21453
"8031799",2.53926
"8031807",4.78545
"8031815",5.50589
"8031821",5.30545
"8031825",8.14327
"8031827",7.3011
"8031837",6.2667
"8031840",1.8829
"8031843",3.80736
"8031847",3.99464
"8031857",4.84222
"8031865",5.86995
"8031867",8.22305
"8031871",4.90272
"8031884",3.97742
"8031893",4.63126
"8031899",5.90829
"8031906",2.92605
"8031908",3.89382
"8031913",6.73979
"8031931",4.78512
"8031933",6.98465
"8031939",4.70631
"8031949",4.56556
"8031956",3.62097
"8031962",4.45755
"8031973",4.89021
"8031981",8.38008
"8031984",2.49317
"8031990",5.15106
"8031992",7.85983
"8031997",5.33734
"8031999",7.41177
"8032009",4.10494
"8032023",3.75032
"8032034",3.79664
"8032037",4.58253
"8032051",4.71671
"8032057",5.81487
"8032070",4.15982
"8032076",5.01571
"8032088",4.49787
"8032094",3.6402
"8032106",4.69797
"8032127",4.9222
"8032137",7.09834
"8032149",6.16924
"8032157",5.04974
"8032197",4.9229
"8032208",2.86466
"8032212",4.95123
"8032214",5.04824
"8032224",4.73565
"8032232",4.2849
"8032249",3.9679
"8032265",5.68761
"8032273",2.6463
"8032275",4.31252
"8032284",4.32911
"8032290",5.61794
"8032312",3.5697
"8032347",4.31973
"8032365",5.08193
"8032371",6.28464
"8032375",3.91075
"8032380",5.73191
"8032392",6.18251
"8032410",5.26661
"8032418",6.60937
"8032455",5.03909
"8032465",5.16147
"8032473",3.67284
"8032478",3.08919
"8032480",5.34617
"8032484",4.34567
"8032491",5.19062
"8032507",1.63529
"8032509",5.18801
"8032518",5.15868
"8032525",4.65921
"8032530",4.98314
"8032544",3.60436
"8032553",4.77675
"8032576",6.59773
"8032588",4.59418
"8032595",5.10207
"8032601",4.60296
"8032608",4.80997
"8032623",3.8172
"8032637",3.87706
"8032650",4.81797
"8032670",4.03383
"8032682",3.19468
"8032699",3.64847
"8032718",5.12564
"8032730",8.85157
"8032749",2.48144
"8032751",3.11907
"8032755",5.81
"8032761",5.58367
"8032770",4.49894
"8032782",5.43524
"8032789",4.9972
"8032804",6.19735
"8032815",5.6364
"8032829",4.13398
"8032834",4.64904
"8032839",4.29951
"8032863",6.86914
"8032871",5.2843
"8032899",4.33009
"8032909",5.27765
"8032922",3.48857
"8032926",5.36166
"8032965",3.69545
"8032972",6.33249
"8032974",6.12388
"8032996",4.52229
"8033002",4.67483
"8033023",3.54522
"8033025",4.01972
"8033043",4.59774
"8033054",5.80704
"8033064",4.65444
"8033069",4.6269
"8033075",6.20324
"8033097",4.31185
"8033118",5.20065
"8033135",5.83447
"8033151",2.53786
"8033159",4.12188
"8033162",5.84348
"8033179",3.30571
"8033190",4.51326
"8033207",4.01504
"8033233",2.7361
"8033241",3.94244
"8033248",4.34892
"8033257",10.1163
"8033300",5.65687
"8033319",4.42221
"8033330",1.40486
"8033332",3.68013
"8033349",2.58133
"8033352",2.76817
"8033356",3.58408
"8033359",3.58408
"8033362",6.40522
"8033385",4.298
"8033392",4.94821
"8033414",4.6728
"8033420",3.25458
"8033433",4.20526
"8033445",3.93772
"8033455",5.11574
"8033458",5.92528
"8033460",3.15027
"8033462",5.17552
"8033465",5.09472
"8033479",7.18223
"8033487",3.20628
"8033554",4.65778
"8033564",5.68037
"8033571",4.15406
"8033587",4.68678
"8033598",4.82861
"8033605",4.6589
"8033635",4.94465
"8033662",4.68199
"8033667",4.24691
"8033674",3.80298
"8033734",2.21127
"8033736",2.41619
"8033738",2.55223
"8033740",3.20675
"8033742",2.04716
"8033744",3.00017
"8033746",4.07443
"8033754",5.80878
"8033767",2.0296
"8033780",4.57505
"8033789",6.04683
"8033795",4.65953
"8033801",5.52494
"8033809",4.06884
"8033813",3.71549
"8033818",5.20116
"8033825",4.84185
"8033892",3.613
"8033899",6.96226
"8033912",5.38966
"8033956",4.83589
"8033960",5.28464
"8033969",5.11635
"8033987",5.27412
"8033996",5.29951
"8034021",7.17586
"8034034",5.07918
"8034043",4.52438
"8034055",5.11758
"8034075",5.93084
"8034084",5.79634
"8034097",4.19874
"8034099",1.89797
"8034101",4.04403
"8034108",5.23594
"8034122",2.9526
"8034130",5.96581
"8034151",4.94794
"8034199",3.66044
"8034202",4.6334
"8034210",5.48423
"8034217",3.79507
"8034227",3.78313
"8034249",2.98316
"8034263",3.54038
"8034276",4.95499
"8034286",4.9144
"8034297",4.08633
"8034299",5.06192
"8034304",5.35471
"8034313",10.341
"8034315",4.55333
"8034320",3.04691
"8034326",1.65146
"8034330",1.69536
"8034332",1.19228
"8034334",3.37929
"8034342",6.6106
"8034344",3.72368
"8034349",4.33135
"8034370",2.85121
"8034379",3.49519
"8034390",4.49969
"8034393",3.31121
"8034395",3.56111
"8034401",4.96836
"8034408",4.50516
"8034416",7.08894
"8034420",5.67735
"8034448",5.75386
"8034454",5.12003
"8034469",4.00145
"8034482",5.59242
"8034512",5.77668
"8034514",6.99909
"8034521",4.9374
"8034544",5.90316
"8034555",2.90056
"8034565",5.07214
"8034578",5.00619
"8034583",3.02467
"8034589",5.94046
"8034605",5.11948
"8034608",4.22258
"8034615",4.51106
"8034631",5.24422
"8034643",3.243
"8034694",2.81421
"8034696",4.29462
"8034698",3.98558
"8034700",4.29389
"8034712",4.94219
"8034722",3.93079
"8034744",4.754
"8034747",3.41502
"8034754",4.91827
"8034762",6.17291
"8034772",3.59144
"8034783",4.71226
"8034806",5.44324
"8034821",4.87793
"8034827",5.88885
"8034837",6.30943
"8034843",4.6656
"8034851",3.34109
"8034871",5.68562
"8034873",4.30053
"8034890",2.4178
"8034892",2.36589
"8034897",1.78299
"8034899",2.12882
"8034901",2.29884
"8034905",1.63501
"8034907",3.16866
"8034920",4.32249
"8034940",5.85673
"8034974",3.1496
"8034983",5.46299
"8035007",6.35364
"8035023",5.58784
"8035040",4.19678
"8035050",4.25902
"8035069",2.92668
"8035078",2.02861
"8035080",2.63149
"8035083",3.55318
"8035095",3.85605
"8035110",3.26766
"8035120",5.49251
"8035144",2.80962
"8035146",3.12921
"8035156",4.81165
"8035175",4.89587
"8035177",6.65375
"8035187",4.66952
"8035193",6.37883
"8035201",4.17574
"8035232",2.17566
"8035234",3.27678
"8035236",4.05685
"8035249",5.77885
"8035254",3.52743
"8035271",4.57715
"8035278",4.97178
"8035297",5.61761
"8035304",6.89336
"8035311",5.07048
"8035315",3.91816
"8035318",3.01075
"8035345",3.89954
"8035351",4.1666
"8035380",3.9652
"8035398",4.32416
"8035408",4.24726
"8035435",3.99425
"8035445",6.56786
"8035449",6.28845
"8035456",3.93749
"8035465",5.19731
"8035477",4.99339
"8035494",5.82202
"8035506",5.03941
"8035517",7.4715
"8035539",4.30122
"8035551",4.25172
"8035553",4.79786
"8035566",5.618
"8035579",1.62776
"8035581",6.22741
"8035600",3.79053
"8035612",4.48294
"8035628",4.16469
"8035639",3.06456
"8035646",7.19841
"8035648",4.33983
"8035666",4.92182
"8035682",3.03475
"8035684",2.85679
"8035694",5.1632
"8035703",5.20042
"8035714",4.92121
"8035737",5.24871
"8035765",4.66862
"8035773",4.61967
"8035779",8.19027
"8035782",3.0068
"8035787",1.90308
"8035789",4.50113
"8035793",5.14225
"8035795",4.80663
"8035801",3.75584
"8035803",4.31476
"8035808",4.57522
"8035813",4.0517
"8035819",2.9444
"8035825",2.02016
"8035829",10.3861
"8035831",3.95577
"8035836",2.03039
"8035838",2.94055
"8035842",4.91954
"8035847",3.08831
"8035855",1.83399
"8035859",3.55272
"8035863",2.72507
"8035865",2.11233
"8035868",2.60432
"8035880",4.31038
"8035884",3.78503
"8035886",4.64968
"8035896",5.43029
"8035901",1.39115
"8035903",3.00227
"8035905",5.65938
"8035935",2.55888
"8035937",1.93585
"8035939",2.95896
"8035941",4.37823
"8035956",3.64405
"8035958",5.36903
"8035980",5.73277
"8035993",4.20027
"8036004",5.01185
"8036010",5.29396
"8036025",2.22768
"8036027",2.3573
"8036029",2.29672
"8036031",3.92365
"8036033",3.31221
"8036038",3.36382
"8036045",4.24221
"8036055",3.62668
"8036069",3.31511
"8036072",3.09251
"8036079",4.18233
"8036103",3.10806
"8036110",3.27752
"8036133",3.27956
"8036136",3.68398
"8036143",4.95148
"8036151",4.40395
"8036155",3.24166
"8036170",3.0801
"8036172",4.07389
"8036176",3.20325
"8036207",4.08732
"8036224",6.41544
"8036232",3.8897
"8036242",4.66716
"8036252",5.29605
"8036270",4.41566
"8036276",4.71706
"8036284",4.43074
"8036291",3.31055
"8036300",1.44082
"8036302",3.10758
"8036304",3.34065
"8036309",3.67622
"8036318",4.51848
"8036324",5.386
"8036333",4.8601
"8036341",4.06698
"8036351",4.92345
"8036357",5.20292
"8036363",1.68549
"8036365",3.44069
"8036373",3.45969
"8036389",5.30026
"8036395",2.98906
"8036403",3.62358
"8036406",3.69997
"8036416",1.83151
"8036418",1.81813
"8036420",3.68272
"8036430",3.47167
"8036436",3.53642
"8036444",3.81486
"8036451",3.15886
"8036460",3.45074
"8036473",4.5529
"8036479",4.46218
"8036483",4.34451
"8036494",3.62593
"8036503",3.36996
"8036525",3.72605
"8036557",3.32061
"8036563",4.40958
"8036584",4.22905
"8036589",1.42458
"8036591",8.5944
"8036602",7.65785
"8036613",7.98001
"8036622",3.68843
"8036636",5.35011
"8036656",3.94943
"8036676",5.07338
"8036686",4.83582
"8036689",4.26523
"8036699",5.76411
"8036702",3.95832
"8036707",2.76287
"8036710",6.59985
"8036720",6.18199
"8036737",8.5477
"8036744",3.33502
"8036749",4.59524
"8036755",3.06436
"8036763",4.93083
"8036777",6.58745
"8036787",4.9297
"8036808",7.29323
"8036813",6.44863
"8036820",4.70458
"8036830",5.10518
"8036835",3.81721
"8036840",5.71487
"8036862",4.77892
"8036865",1.62157
"8036867",4.16841
"8036881",2.67022
"8036883",3.75765
"8036890",4.31495
"8036902",4.45118
"8036908",4.50096
"8036913",5.04446
"8036923",5.43749
"8036936",4.33549
"8036938",4.36695
"8036954",1.6221
"8036956",4.51261
"8036969",3.32613
"8036981",3.55685
"8036989",3.27458
"8036993",2.29257
"8037001",2.31988
"8037003",4.28807
"8037005",5.42923
"8037018",3.89229
"8037023",4.88819
"8037032",3.00235
"8037037",5.11822
"8037043",3.517
"8037045",4.08746
"8037053",4.09888
"8037061",3.06569
"8037071",5.90248
"8037079",3.31344
"8037103",3.59582
"8037123",4.48766
"8037144",4.825
"8037152",5.67622
"8037166",4.95719
"8037170",5.23198
"8037179",3.25016
"8037186",3.5616
"8037197",4.71667
"8037205",6.02066
"8037222",3.77575
"8037231",2.69302
"8037236",3.11341
"8037240",3.05684
"8037246",3.21423
"8037251",3.82709
"8037259",2.54971
"8037267",2.15752
"8037272",2.77533
"8037283",4.14614
"8037290",3.5549
"8037298",3.15523
"8037301",4.34433
"8037309",4.41454
"8037315",4.40496
"8037322",6.03775
"8037331",5.15361
"8037352",3.52549
"8037355",4.676
"8037363",5.29845
"8037374",5.98501
"8037387",7.29641
"8037389",5.14464
"8037408",5.14443
"8037422",3.80418
"8037430",4.30972
"8037433",3.51761
"8037444",4.65368
"8037453",4.44365
"8037459",3.27275
"8037467",2.75808
"8037474",4.74696
"8037482",2.84694
"8037495",3.29523
"8037502",4.59741
"8037505",5.23574
"8037513",4.12679
"8037525",3.39903
"8037535",3.32456
"8037537",4.53619
"8037563",5.28793
"8037579",4.8085
"8037594",4.07561
"8037608",3.72259
"8037614",3.8082
"8037621",4.80954
"8037640",3.49668
"8037642",5.13853
"8037647",4.30628
"8037651",4.77537
"8037657",4.6819
"8037679",5.26255
"8037688",4.30576
"8037695",5.47426
"8037723",5.22202
"8037728",4.26405
"8037732",4.02315
"8037737",3.49851
"8037742",3.75309
"8037750",3.25
"8037755",2.70193
"8037760",1.51021
"8037762",4.22143
"8037767",4.21912
"8037775",4.80752
"8037785",3.62386
"8037788",4.14847
"8037794",5.64165
"8037814",4.17053
"8037816",5.2509
"8037835",5.77076
"8037847",6.40809
"8037853",5.94901
"8037856",5.31381
"8037872",4.82026
"8037878",4.99961
"8037888",3.28757
"8037898",3.65264
"8037913",5.65924
"8037931",3.60423
"8037947",2.80943
"8037949",2.37344
"8037959",1.56989
"8037962",2.70792
"8037970",4.35743
"8037991",4.70189
"8038023",3.38844
"8038029",5.69736
"8038048",3.54644
"8038069",3.6855
"8038078",8.50144
"8038086",9.45749
"8038093",4.30549
"8038109",5.0312
"8038117",4.78391
"8038126",4.96689
"8038137",1.8786
"8038139",3.23017
"8038150",3.46997
"8038163",3.62495
"8038177",2.82691
"8038192",4.11161
"8038200",3.40322
"8038202",4.51508
"8038213",3.84315
"8038225",5.06149
"8038246",3.04364
"8038261",4.96311
"8038278",4.635
"8038280",4.54017
"8038288",3.8252
"8038292",4.4112
"8038299",4.02356
"8038305",3.77946
"8038309",3.04666
"8038314",3.33825
"8038319",3.17713
"8038326",3.259
"8038343",4.13439
"8038347",5.56588
"8038362",4.89638
"8038367",3.40228
"8038382",4.89215
"8038393",3.76741
"8038395",5.26992
"8038407",7.26831
"8038416",5.86798
"8038427",3.49689
"8038441",1.65206
"8038443",4.19492
"8038458",5.26307
"8038477",5.04669
"8038487",5.02875
"8038505",3.0606
"8038515",5.29571
"8038532",2.76304
"8038540",3.86951
"8038547",4.63653
"8038556",3.2531
"8038565",2.98175
"8038571",5.0088
"8038577",3.52889
"8038584",3.1951
"8038587",3.35463
"8038598",3.55337
"8038624",3.55001
"8038633",4.7806
"8038643",3.724
"8038653",3.09824
"8038655",3.7852
"8038668",2.17418
"8038670",3.7811
"8038683",5.14842
"8038695",5.90742
"8038707",4.39035
"8038716",4.39676
"8038725",5.82851
"8038735",5.36106
"8038747",2.7535
"8038760",3.46208
"8038770",4.05022
"8038782",3.96438
"8038785",4.4843
"8038792",4.68981
"8038804",4.59433
"8038809",4.58593
"8038815",3.89487
"8038824",4.29547
"8038839",3.72583
"8038852",3.73425
"8038861",4.00698
"8038874",2.69684
"8038877",3.81545
"8038885",4.37247
"8038890",3.76818
"8038899",3.65615
"8038904",6.29519
"8038913",5.0731
"8038919",5.16809
"8038925",3.69395
"8038933",4.28278
"8038942",4.71045
"8038949",7.90001
"8038952",3.58703
"8038954",5.35256
"8038960",1.93811
"8038962",7.39658
"8038967",6.51347
"8038981",5.01908
"8038989",4.93872
"8038993",5.67257
"8038998",4.42477
"8039006",4.78118
"8039010",7.91588
"8039013",5.51141
"8039017",4.29662
"8039025",2.89629
"8039034",5.61453
"8039044",3.955
"8039054",4.27958
"8039062",2.08247
"8039068",7.01049
"8039070",2.54035
"8039075",2.19616
"8039078",2.56752
"8039084",1.56922
"8039086",2.93282
"8039090",3.38841
"8039092",1.94189
"8039094",1.74438
"8039096",3.00823
"8039109",2.75546
"8039120",3.24399
"8039131",4.69444
"8039139",3.41754
"8039144",6.33696
"8039164",2.9116
"8039166",5.91812
"8039180",3.44721
"8039196",4.15939
"8039210",1.32375
"8039212",3.99737
"8039226",4.2125
"8039236",3.23179
"8039246",3.39527
"8039257",5.52081
"8039269",4.37258
"8039273",4.39089
"8039280",2.85117
"8039294",4.18621
"8039306",5.33258
"8039316",4.7476
"8039340",4.51094
"8039353",3.48581
"8039362",3.80653
"8039378",3.75123
"8039389",4.81093
"8039409",4.71338
"8039413",5.67948
"8039440",4.95283
"8039453",5.0475
"8039462",3.35513
"8039474",5.00822
"8039477",4.36164
"8039484",3.89338
"8039491",4.29333
"8039498",2.82475
"8039504",4.62075
"8039511",4.94051
"8039520",3.38085
"8039524",5.11645
"8039526",4.18323
"8039530",3.54257
"8039533",2.66751
"8039545",2.1257
"8039557",2.65455
"8039569",5.61145
"8039574",2.2834
"8039577",3.21987
"8039584",1.4469
"8039586",4.48646
"8039593",4.29007
"8039605",4.31855
"8039607",4.17106
"8039625",2.29565
"8039635",2.32149
"8039642",4.62413
"8039645",4.07254
"8039655",4.28368
"8039664",4.34385
"8039672",2.94829
"8039674",5.73143
"8039680",5.36098
"8039687",4.34241
"8039692",3.88935
"8039695",5.68895
"8039698",5.15335
"8039706",3.76701
"8039713",2.29514
"8039719",4.18965
"8039730",4.45949
"8039740",3.36467
"8039748",4.16858
"8039759",3.80517
"8039766",3.94446
"8039769",3.56238
"8039771",4.22953
"8039779",3.43599
"8039791",3.97047
"8039796",8.24164
"8039805",6.00585
"8039809",3.61882
"8039820",3.64755
"8039829",3.33151
"8039842",3.08208
"8039859",3.22695
"8039871",3.2604
"8039884",3.85976
"8039892",3.12982
"8039896",3.52999
"8039905",6.53271
"8039909",7.13199
"8039923",5.16779
"8039928",4.28605
"8039933",8.2366
"8039937",3.57185
"8039939",6.97986
"8039945",4.87735
"8039947",6.65495
"8039961",6.57138
"8039975",1.86093
"8039977",2.93354
"8039996",2.97328
"8040018",6.01143
"8040034",3.47714
"8040036",7.27255
"8040045",4.52759
"8040053",2.2585
"8040068",1.43744
"8040070",4.15428
"8040073",2.6398
"8040077",3.50279
"8040080",6.21626
"8040090",6.00733
"8040101",3.89151
"8040103",5.68977
"8040111",2.0399
"8040113",6.90084
"8040142",6.11992
"8040163",6.24098
"8040171",1.43572
"8040173",4.74528
"8040190",3.99309
"8040211",5.11002
"8040221",2.66536
"8040223",3.5937
"8040231",3.88875
"8040238",5.43879
"8040247",3.18089
"8040249",3.5675
"8040265",4.12777
"8040270",3.26273
"8040278",7.87228
"8040286",1.71054
"8040288",2.29732
"8040290",5.147
"8040292",3.79998
"8040334",9.2478
"8040336",1.96751
"8040338",11.3399
"8040340",6.64408
"8040362",5.10351
"8040365",5.71137
"8040372",1.92221
"8040374",5.28094
"8040386",7.90287
"8040413",1.48992
"8040415",3.79842
"8040417",2.49766
"8040419",3.39451
"8040426",1.36715
"8040428",1.82692
"8040430",4.03424
"8040440",4.62798
"8040456",3.58823
"8040458",5.07271
"8040463",2.41266
"8040465",3.15847
"8040467",2.10568
"8040469",3.48022
"8040473",7.6207
"8040477",3.06392
"8040479",4.25012
"8040483",2.39779
"8040486",3.45953
"8040488",1.94367
"8040490",4.78159
"8040503",4.86848
"8040514",4.01614
"8040516",3.44502
"8040522",2.38587
"8040528",1.60947
"8040530",5.52014
"8040541",2.21293
"8040547",5.30832
"8040549",2.90012
"8040552",6.30828
"8040576",2.26149
"8040578",4.27034
"8040587",3.68676
"8040614",2.57879
"8040616",1.48076
"8040618",6.85457
"8040630",4.44656
"8040632",4.08383
"8040639",6.51338
"8040655",5.93595
"8040672",2.68912
"8040690",3.36953
"8040695",4.35944
"8040698",5.12895
"8040712",4.73266
"8040725",2.95371
"8040742",4.25087
"8040753",6.30768
"8040774",4.46392
"8040792",5.12348
"8040802",3.4217
"8040815",3.25731
"8040827",3.89238
"8040831",6.84318
"8040843",4.70322
"8040889",2.95197
"8040898",3.62481
"8040908",6.70561
"8040927",6.66582
"8040949",5.2273
"8040960",4.37676
"8040980",1.71238
"8040985",6.54711
"8041000",6.67909
"8041015",6.16539
"8041027",5.04545
"8041031",6.45751
"8041048",6.21799
"8041061",4.19472
"8041122",8.46715
"8041138",2.21906
"8041149",6.39864
"8041168",5.81782
"8041170",6.92391
"8041172",4.14512
"8041179",6.44534
"8041197",7.25722
"8041204",5.41284
"8041206",6.54005
"8041212",5.54782
"8041223",2.13811
"8041225",4.29725
"8041234",3.1171
"8041236",6.2934
"8041255",2.62673
"8041257",6.41219
"8041273",5.3334
"8041281",8.61029
"8041283",7.84251
"8041360",5.51578
"8041383",9.03812
"8041420",2.28444
"8041422",5.3473
"8041445",1.56256
"8041447",7.80443
"8041467",2.98536
"8041487",3.48427
"8041495",6.09461
"8041508",4.75402
"8041519",4.34303
"8041536",2.64346
"8041540",2.17162
"8041542",4.55154
"8041553",4.58092
"8041561",4.46455
"8041568",1.96371
"8041570",6.33921
"8041582",5.49575
"8041592",7.91733
"8041617",6.45787
"8041636",2.0596
"8041638",2.89809
"8041640",2.48667
"8041642",1.54553
"8041644",5.39624
"8041676",4.38563
"8041696",3.29228
"8041711",1.74709
"8041713",6.30726
"8041727",4.79228
"8041745",4.56743
"8041759",3.19788
"8041763",5.3377
"8041781",7.48044
"8041804",2.87392
"8041808",6.65498
"8041813",5.11852
"8041820",5.55665
"8041826",5.34427
"8041853",7.85937
"8041867",4.80293
"8041886",2.48074
"8041888",5.81588
"8041900",4.44114
"8041902",4.67251
"8041913",6.09524
"8041937",3.64246
"8041940",4.64087
"8041957",1.58219
"8041961",2.17994
"8041967",6.63704
"8041982",4.60439
"8041987",2.51247
"8041995",8.74317
"8042038",5.59234
"8042040",4.21117
"8042052",6.67431
"8042059",5.24157
"8042062",1.76353
"8042066",5.00632
"8042079",3.58441
"8042086",5.4335
"8042107",7.23486
"8042109",2.13822
"8042111",1.68959
"8042113",1.61796
"8042115",2.18318
"8042117",2.31276
"8042119",6.14607
"8042144",6.58243
"8042157",2.20475
"8042159",1.702
"8042161",6.33548
"8042168",5.40544
"8042195",6.0547
"8042207",5.85793
"8042211",5.15767
"8042219",3.10544
"8042221",3.13499
"8042223",6.9149
"8042251",3.7494
"8042257",2.85719
"8042259",6.95535
"8042270",7.41435
"8042283",6.23325
"8042291",6.96993
"8042306",5.50658
"8042308",2.42353
"8042310",4.9835
"8042324",3.82482
"8042326",4.93505
"8042333",3.13909
"8042335",8.94496
"8042337",9.64933
"8042346",3.23181
"8042356",7.79699
"8042373",4.46072
"8042381",5.48006
"8042391",4.95325
"8042402",5.16126
"8042413",3.1402
"8042416",4.53198
"8042431",1.97183
"8042439",8.63456
"8042460",1.85369
"8042462",1.70106
"8042464",1.89708
"8042466",2.16512
"8042468",8.45483
"8042487",5.43441
"8042495",5.25521
"8042501",2.72354
"8042503",5.70666
"8042513",4.78423
"8042515",5.27359
"8042519",6.59773
"8042530",4.09462
"8042532",4.94067
"8042537",4.03528
"8042556",2.06214
"8042558",3.04096
"8042566",2.70965
"8042568",4.15607
"8042574",7.38384
"8042576",6.67882
"8042588",5.51586
"8042601",6.69118
"8042637",3.38697
